Left context,Center,Right context,Created,Sphere,Type,Full context,Left_context_POS,Right_context_POS
"Приходят к ней в дом,", словно ,в гости к Игорю.  ,2000,художественная,повесть,"Приходят к ней в дом, словно в гости к Игорю.   [Вера Белоусова. По субботам не стреляю (2000)] [омонимия не снята]",NOUN,PREP
Чай ―, словно ,"зеркало, отражающее наши настроения, мысли, желания.",1997,художественная,"цикл, эссе","Чай ― словно зеркало, отражающее наши настроения, мысли, желания. [Андрей Балдин. Московские праздные дни (1997)] [омонимия не снята]",VERB,NOUN
"я посмотрел в окно, то", словно ,"бы вернулся в ту далекую, но ",1979,нехудожественная,повесть,"И когда я посмотрел в окно, то словно бы вернулся в ту далекую, но до боли близкую осень. [Г. Я. Бакланов. Навеки девятнадцатилетние (1979)] [омонимия не снята]",CONJ,PRCL
"бы раньше этого не знал,", словно ,кто-то другой вписан ― не я.,1979,художественная,повесть,"Как будто бы раньше этого не знал, словно кто-то другой вписан ― не я. [Г. Я. Бакланов. Навеки девятнадцатилетние (1979)] [омонимия не снята]",VERB,NPRO
"и стараясь заснуть, но мундштучок", словно ,"смотрел на меня, и на душе ",1979,художественная,повесть,"Как ни ворочался с боку на бок, закрыв глаза и стараясь заснуть, но мундштучок словно смотрел на меня, и на душе становилось мрачнее и тяжелее. [Г. Я. Бакланов. Навеки девятнадцатилетние (1979)] [омонимия не снята]",NOUN,VERB
"Осколки резали землю,", словно ,кто-то гигантским топором рубил ее со ,1979,нехудожественная,повесть,"Осколки резали землю, словно кто-то гигантским топором рубил ее со всего маху. [Г. Я. Бакланов. Навеки девятнадцатилетние (1979)] [омонимия не снята]",NOUN,NPRO
"незаметно поднимает камень и легко,", словно ,"лаская, прикладывает руку с камнем к ",1961,художественная,повесть,"В это время Зверев, стоящий за спиной пижона, вытянутой рукой описывает в воздухе круг по касательной к земле, незаметно поднимает камень и легко, словно лаская, прикладывает руку с камнем к уху моего противника. [Г. Я. Бакланов. Мертвые сраму не имут (1961)] [омонимия не снята]",ADVB,GRND
"Я наблюдаю, как ухо,", словно ,"в замедленной съемке, отделяется от головы, ",1961,нехудожественная,повесть,"Я наблюдаю, как ухо, словно в замедленной съемке, отделяется от головы, начинает падать и ложится, наливаясь кровью, на плечо, словно алый погон генерала.   [Г. Я. Бакланов. Мертвые сраму не имут (1961)] [омонимия не снята]",NOUN,PREP
"Нет уж, к чертям, ― ноги,", словно ,"спицы спортивного велосипеда, в своем мелькании ",1961,нехудожественная,повесть,"Нет уж, к чертям, ― ноги, словно спицы спортивного велосипеда, в своем мелькании исчезли совсем, и тело, как бы приподнятое над землей, летело само по себе, ее не касаясь.   [Г. Я. Бакланов. Мертвые сраму не имут (1961)] [омонимия не снята]",NOUN,NOUN
"Три глубоких укуса,", словно ,"деления на шкале градусника, пересекали его ",1961,нехудожественная,повесть,"Три глубоких укуса, словно деления на шкале градусника, пересекали его нос.   [Г. Я. Бакланов. Мертвые сраму не имут (1961)] [омонимия не снята]",NOUN,NOUN
"палаты ящик свежей израильской клубники,", словно ,"забыв, что « голубчикам» до ящика никак ",1961,нехудожественная,повесть,"Угощайтесь, голубчики, ― и Костаки ставит посередине палаты ящик свежей израильской клубники, словно забыв, что « голубчикам» до ящика никак не дотянуться. [Г. Я. Бакланов. Мертвые сраму не имут (1961)] [омонимия не снята]",NOUN,GRND
"Алексеев позвонил обер-полицмейстеру, а потом,", словно ,"придя в себя, сунул руку в ",1964,художественная,роман,"Алексеев позвонил обер-полицмейстеру, а потом, словно придя в себя, сунул руку в карман и, вытащив ее, всю окровавленную, произнес тихо: « Я ранен…»  [Г. Я. Бакланов. Июль 41 года (1964)] [омонимия не снята]",ADVB,GRND
"Его тусклые,", словно ,налитые мутной водой глаза безучастно глядели ,1959,нехудожественная,повесть,"Его тусклые, словно налитые мутной водой глаза безучастно глядели куда-то в пространство.   [Г. Я. Бакланов. Пядь земли (1959)] [омонимия не снята]",ADJF,ADJF
"их отстранил, один поднял больного,", словно ,"мальчика, и бережно втиснул его в ",1959,нехудожественная,повесть,"Богатырь легонько их отстранил, один поднял больного, словно мальчика, и бережно втиснул его в коляску мотоцикла на постеленные одеяла. [Г. Я. Бакланов. Пядь земли (1959)] [омонимия не снята]",ADJF,NOUN
Тук-тук- тук… ―, словно ,"колокольцами перезванивались камнесечцы, словно играли они ",1959,нехудожественная,повесть,"Тук-тук- тук… ― словно колокольцами перезванивались камнесечцы, словно играли они на пастушьих свирелях или перебирали струны гуслей…   [Г. Я. Бакланов. Пядь земли (1959)] [омонимия не снята]",UNKN,NOUN
Георгий Николаевич, словно ,бы удивленно начал спрашивать:   ,1959,нехудожественная,повесть,Георгий Николаевич словно бы удивленно начал спрашивать:    [Г. Я. Бакланов. Пядь земли (1959)] [омонимия не снята],NOUN,PRCL
"под нависшими ольхами выглядела темно-коричневой,", словно ,крепко настоянный чай.,1959,нехудожественная,повесть,"Вода под нависшими ольхами выглядела темно-коричневой, словно крепко настоянный чай. [Г. Я. Бакланов. Пядь земли (1959)] [омонимия не снята]",ADJF,ADVB
"расхаживал он по нашей квартире,", словно ,"примеряясь, куда бы ударить.",1957,нехудожественная,повесть,"то слабо не будет», ― расхаживал он по нашей квартире, словно примеряясь, куда бы ударить. [Г. Я. Бакланов. Южнее главного удара (1957)] [омонимия не снята]",NOUN,GRND
"Ольга сказала: « Ты пишешь так,", словно ,"не хочешь, чтобы это напечатали.»   ",1957,нехудожественная,повесть,"Ольга сказала: « Ты пишешь так, словно не хочешь, чтобы это напечатали.»    [Г. Я. Бакланов. Южнее главного удара (1957)] [омонимия не снята]",CONJ,PRCL
"в пыли, раздался восторженный вопль,", словно ,назначили пенальти.,1957,нехудожественная,повесть,"Когда после коварного вздрыгиванья ноги фуражка замполита свалилась с головы и, описав неспешный круг, легла в пыли, раздался восторженный вопль, словно назначили пенальти. [Г. Я. Бакланов. Южнее главного удара (1957)] [омонимия не снята]",NOUN,VERB
"Ты говоришь так,", словно ,до этого пожары посещали дом раз ,1957,нехудожественная,повесть,"Ты говоришь так, словно до этого пожары посещали дом раз в квартал, не соглашалась Ольга. [Г. Я. Бакланов. Южнее главного удара (1957)] [омонимия не снята]",CONJ,PREP
"Солнце,", словно ,"его вынули из доменной печи: близкое, ",1957,нехудожественная,повесть,"Солнце, словно его вынули из доменной печи: близкое, огромное, огненное.   [Г. Я. Бакланов. Южнее главного удара (1957)] [омонимия не снята]",NOUN,NPRO
Вышел на дорогу ― промзона, словно ,вымерла.,1957,художественная,повесть,Вышел на дорогу ― промзона словно вымерла. [Г. Я. Бакланов. Южнее главного удара (1957)] [омонимия не снята],NOUN,VERB
"очках, существующих не отдельно, а", словно ,"сросшихся с чертами лица, словно они ― ",1978-1989,художественная,очерк,"Невысокого роста, легкий, стройный, в очках, существующих не отдельно, а словно сросшихся с чертами лица, словно они ― тоже черта лица. [Л. К. Чуковская. Процесс исключения (Очерк литературных нравов) (1978-1989)] [омонимия не снята]",CONJ,PRTF
полюбил одно стихотворение ― « и тогда, словно ,"калиточка отворилась, ― объяснил он.",1978-1989,художественная,очерк,"Он ответил, что сначала не воспринимал совсем, но потом воспринял и полюбил одно стихотворение ― « и тогда словно калиточка отворилась, ― объяснил он. [Л. К. Чуковская. Процесс исключения (Очерк литературных нравов) (1978-1989)] [омонимия не снята]",ADVB,NOUN
Создано это стихотворение, словно ,из ничего.,1978-1989,нехудожественная,очерк,Создано это стихотворение словно из ничего. [Л. К. Чуковская. Процесс исключения (Очерк литературных нравов) (1978-1989)] [омонимия не снята],NOUN,PREP
"давалось три) он вникал так,", словно ,"читает текст впервые, хотя читал его ",1978-1989,нехудожественная,очерк,"В каждую корректуру каждой книги ( а корректур нам давалось три) он вникал так, словно читает текст впервые, хотя читал его еще в рукописи десятки раз, а иногда страницами знал наизусть. [Л. К. Чуковская. Процесс исключения (Очерк литературных нравов) (1978-1989)] [омонимия не снята]",CONJ,VERB
"Вместо передней стены ― сплошное окно,", словно ,в студии живописца.,1978-1989,нехудожественная,очерк,"Вместо передней стены ― сплошное окно, словно в студии живописца. [Л. К. Чуковская. Процесс исключения (Очерк литературных нравов) (1978-1989)] [омонимия не снята]",NOUN,PREP
этот лопающийся и вновь набухающий ―, словно ,"капля влаги в раскаленном московском воздухе, ",1980-1994,нехудожественная,повесть,"Звук этот лопающийся и вновь набухающий ― словно капля влаги в раскаленном московском воздухе, в широкой московской бездне. [Л. К. Чуковская. Прочерк (1980-1994)] [омонимия не снята]",PRTF,NOUN
"Приближается, пошатываясь ―", словно ,соскочив с подпорченного диска ― напрочь забытая ,1980-1994,нехудожественная,повесть,"Приближается, пошатываясь ― словно соскочив с подпорченного диска ― напрочь забытая старинная русская музыка.   [Л. К. Чуковская. Прочерк (1980-1994)] [омонимия не снята]",GRND,GRND
"Говорит,", словно ,поет.,1980-1994,нехудожественная,повесть,"Говорит, словно поет. [Л. К. Чуковская. Прочерк (1980-1994)] [омонимия не снята]",VERB,VERB
Капитан Казадавлев передергивает плечами!, Словно ,хочет изъяснить кому-то невидимому: бумагу- то ,1980-1994,художественная,повесть,"Капитан Казадавлев передергивает плечами! Словно хочет изъяснить кому-то невидимому: бумагу- то он написал ( пусть доброту его помнят), а насчет того, чтобы пушкарскому сыну геометром быть, ― нету его согласия!    [Л. К. Чуковская. Прочерк (1980-1994)] [омонимия не снята]",NOUN,VERB
"хоть и на виду, а", словно ,недодали ему чего-то! ,1980-1994,художественная,повесть,"Тут же, правда, свой вздох он и уразумел: хоть и оценен, хоть и на виду, а словно недодали ему чего-то!  [Л. К. Чуковская. Прочерк (1980-1994)] [омонимия не снята]",CONJ,VERB
А, словно ,бы и нутро тех домов легонечко ,1980-1994,художественная,повесть,А словно бы и нутро тех домов легонечко на ладошке взвешивал.   [Л. К. Чуковская. Прочерк (1980-1994)] [омонимия не снята],CONJ,PRCL
"на высоком помосте паяс, висели,", словно ,бы в воздухе ― земли не касаясь ― ,1980-1994,художественная,повесть,"Взлетали, шипя, потешные огни, ломался на высоком помосте паяс, висели, словно бы в воздухе ― земли не касаясь ― красные и синие шатры, постанывали от ветра деревянные, наскоро устроенные крепости.   [Л. К. Чуковская. Прочерк (1980-1994)] [омонимия не снята]",VERB,PRCL
"и заговорил спокойно и ровно,", словно ,отвечал на экзамене:   ,1966-1967-1989,художественная,статья,"Вздохнув, Рихард опять повернул голову к Виталию и заговорил спокойно и ровно, словно отвечал на экзамене:    [Л. К. Чуковская. Памяти Фриды (1966-1967-1989)] [омонимия не снята]",ADVB,VERB
"просмотренная страница висела томительно долго,", словно ,испытывала терпение собравшихся курсантов.,1966-1967-1989,нехудожественная,статья,"Давно просмотренная страница висела томительно долго, словно испытывала терпение собравшихся курсантов. [Л. К. Чуковская. Памяти Фриды (1966-1967-1989)] [омонимия не снята]",ADVB,VERB
"помалкивали и даже шевелиться избегали,", словно ,"надеялись, что так их подольше не ",1966-1967-1989,нехудожественная,статья,"Задние ряды постепенно пустели, но каждый из зрителей прекрасно сознавал: чем дольше его не вызывают на сцену, тем лучше, поэтому все инстинктивно помалкивали и даже шевелиться избегали, словно надеялись, что так их подольше не заметят.   [Л. К. Чуковская. Памяти Фриды (1966-1967-1989)] [омонимия не снята]",VERB,VERB
"на животе и, улыбаясь, сидел,", словно ,чего-то ожидал.  ,1966-1967-1989,нехудожественная,статья,"Ректор выглядел благодушно: уселся в хозяйское кресло, собственноручно выкаченное из-за рабочего стола Тревисом- средним, сложил руки на животе и, улыбаясь, сидел, словно чего-то ожидал.   [Л. К. Чуковская. Памяти Фриды (1966-1967-1989)] [омонимия не снята]",VERB,ADVB
"Терентьев неожиданно замолчал,", словно ,не мог с ходу решить ― посвящать ,1966-1967-1989,нехудожественная,статья,"Терентьев неожиданно замолчал, словно не мог с ходу решить ― посвящать Виталия в какие-то свои тайные помыслы или нет. [Л. К. Чуковская. Памяти Фриды (1966-1967-1989)] [омонимия не снята]",VERB,PRCL
"Папирусы,", словно ,"пожеванные крокодилами, я выкупил у торговца ",1971,нехудожественная,мемуары,"Папирусы, словно пожеванные крокодилами, я выкупил у торговца петрушкой на городском рынке. [Л. К. Чуковская. Памяти детства: Мой отец – Корней Чуковский (1971)] [омонимия не снята]",NOUN,PRTF
"И крыльями машут,", словно ,аплодируют.,1971,нехудожественная,мемуары,"И крыльями машут, словно аплодируют. [Л. К. Чуковская. Памяти детства: Мой отец – Корней Чуковский (1971)] [омонимия не снята]",VERB,VERB
"себе многочисленные ручки и ножки,", словно ,"Лаокоон, удушаемый змеями».",1971,художественная,мемуары,"Но Корнелий Тегет принялся обрывать на себе многочисленные ручки и ножки, словно «Лаокоон, удушаемый змеями». [Л. К. Чуковская. Памяти детства: Мой отец – Корней Чуковский (1971)] [омонимия не снята]",NOUN,NOUN
"остальные люди, должно быть, летают,", словно ,ангелы.,1971,нехудожественная,мемуары,"Еще подумал, что земное притяжение теперь полностью сконцентрировалось на мне и остальные люди, должно быть, летают, словно ангелы. [Л. К. Чуковская. Памяти детства: Мой отец – Корней Чуковский (1971)] [омонимия не снята]",VERB,NOUN
готовили к выходу в свет., Словно ,две чучельницы.,1971,нехудожественная,мемуары,готовили к выходу в свет. Словно две чучельницы. [Л. К. Чуковская. Памяти детства: Мой отец – Корней Чуковский (1971)] [омонимия не снята],NOUN,NUMR
вдруг перестал стонать и даже, словно ,задремал.,2012,художественная,роман,Больной вдруг перестал стонать и даже словно задремал. [Евгений Чижов. Перевод с подстрочника (2012)] [омонимия не снята],PRCL,VERB
Пламенистый круг отраженного солнца, словно ,"печать, которой мы снова отгорожены от ",2012,художественная,роман,"Пламенистый круг отраженного солнца словно печать, которой мы снова отгорожены от мира жизни.   [Евгений Чижов. Перевод с подстрочника (2012)] [омонимия не снята]",NOUN,NOUN
"смотрит на меня, и я", словно ,впервые вижу ее типично уральское высоколобое ,2012,нехудожественная,роман,"Она смотрит на меня, и я словно впервые вижу ее типично уральское высоколобое лицо с мягким ртом и большими круглыми глазами. [Евгений Чижов. Перевод с подстрочника (2012)] [омонимия не снята]",NPRO,ADVB
Все были, словно ,пьяные.,2012,нехудожественная,роман,Все были словно пьяные. [Евгений Чижов. Перевод с подстрочника (2012)] [омонимия не снята],VERB,NOUN
"его и даже завязать беседу,", словно ,потерял к ней и к картине ,2002,художественная,роман,"Затем молча вышел и, хотя мама, обрадованная таким проявлением живого человеческого чувства, пыталась поблагодарить его и даже завязать беседу, словно потерял к ней и к картине всякий интерес. [Дмитрий Быков. Орфография (2002)] [омонимия не снята]",NOUN,VERB
"перил скручены с такой силой,", словно ,здесь резвился Годзилла.,2002,нехудожественная,роман,"Металлические прутья перил скручены с такой силой, словно здесь резвился Годзилла. [Дмитрий Быков. Орфография (2002)] [омонимия не снята]",ADVB,ADVB
"Весна медленно,", словно ,"опасаясь, входила в город.",2002,нехудожественная,роман,"Весна медленно, словно опасаясь, входила в город. [Дмитрий Быков. Орфография (2002)] [омонимия не снята]",ADVB,GRND
В нем, словно ,заложена двойная энергетика: художника и модели.,2002,художественная,роман,В нем словно заложена двойная энергетика: художника и модели. [Дмитрий Быков. Орфография (2002)] [омонимия не снята],ADJS,PRTS
"Все притихли,", словно ,кто-то невидимый вошел в комнату.,2002,нехудожественная,роман,"Все притихли, словно кто-то невидимый вошел в комнату. [Дмитрий Быков. Орфография (2002)] [омонимия не снята]",VERB,NPRO
"И она,", словно ,"паровоз, потащила меня в сторону нового ",2002,нехудожественная,роман,"И она, словно паровоз, потащила меня в сторону нового микрорайона.   [Дмитрий Быков. Орфография (2002)] [омонимия не снята]",NPRO,NOUN
"глянцевой обложкой, завораживал разноцветным блеском,", словно ,магический кристалл колдуна.,2002,художественная,роман,"Он сиял глянцевой обложкой, завораживал разноцветным блеском, словно магический кристалл колдуна. [Дмитрий Быков. Орфография (2002)] [омонимия не снята]",NOUN,ADJF
в это время по комнате, словно ,пронесся легкий сквознячок.,2002,художественная,роман,И в это время по комнате словно пронесся легкий сквознячок. [Дмитрий Быков. Орфография (2002)] [омонимия не снята],NOUN,VERB
"Да притом,", словно ,"на беду, у ребят из охраны ",2002,художественная,роман,"Да притом, словно на беду, у ребят из охраны по дороге забарахлила машина, еще несколько минут пропало. [Дмитрий Быков. Орфография (2002)] [омонимия не снята]",CONJ,PREP
И тут меня, словно ,толкнули в грудь.,2002,нехудожественная,роман,И тут меня словно толкнули в грудь. [Дмитрий Быков. Орфография (2002)] [омонимия не снята],NPRO,VERB
"было таким ясным, что я,", словно ,"зачарованная, подошла к окну поближе, дабы ",2002,нехудожественная,роман,"Вот он занес ногу, перехватил половчее портрет… Видение было таким ясным, что я, словно зачарованная, подошла к окну поближе, дабы разглядеть все как следует. [Дмитрий Быков. Орфография (2002)] [омонимия не снята]",NPRO,PRTF
"Несколько мгновений Тетерин сидел неподвижно,", словно ,"ожидая, что Димка сейчас вернется и ",2002,художественная,повесть,"Несколько мгновений Тетерин сидел неподвижно, словно ожидая, что Димка сейчас вернется и весело продолжит наседать на него, однако дверь оставалась закрытой.   [Кир Булычев. Выстрел купидона (2002)] [омонимия не снята]",ADVB,GRND
"жить дальше, неожиданно был исчерпан,", словно ,и не было ничего.,2002,нехудожественная,повесть,"И на этом, к полному удивлению Тетерина, весь драматизм ситуации, с которым он просто не знал, как жить дальше, неожиданно был исчерпан, словно и не было ничего. [Кир Булычев. Выстрел купидона (2002)] [омонимия не снята]",PRTS,CONJ
"Томка развела руками,", словно ,удивляясь нелепости вопроса.  ,2002,нехудожественная,повесть,"Томка развела руками, словно удивляясь нелепости вопроса.   [Кир Булычев. Выстрел купидона (2002)] [омонимия не снята]",NOUN,GRND
"Муродали сел на чемодан и,", словно ,"повторяя движение дочери, спрятал лицо в ",2002,нехудожественная,повесть,"Муродали сел на чемодан и, словно повторяя движение дочери, спрятал лицо в ладонях.   [Кир Булычев. Выстрел купидона (2002)] [омонимия не снята]",CONJ,GRND
"застыла с ним в руке,", словно ,ожидая аплодисментов.,2002,художественная,повесть,"Томка с хрустом оторвала один лепесток и застыла с ним в руке, словно ожидая аплодисментов. [Кир Булычев. Выстрел купидона (2002)] [омонимия не снята]",NOUN,GRND
"Стало очень жарко,", словно ,взбирался на гору.  ,1998,художественная,рассказ,"Стало очень жарко, словно взбирался на гору.   [Юрий Буйда. Красавица Му (1998)] [омонимия не снята]",ADVB,VERB
"даже лежал в больнице, сказала,", словно ,"извиняясь, медсестра, но теперь лучше, хотя ",1998,художественная,рассказ,"Он, правда, сильно болел, даже лежал в больнице, сказала, словно извиняясь, медсестра, но теперь лучше, хотя чего можно ждать, когда человеку уже за восемьдесят, а также расшатанные нервы?  [Юрий Буйда. Красавица Му (1998)] [омонимия не снята]",VERB,GRND
"настаивала Зоя Платоновна,", словно ,Миронов хотел скрыть от нее правду.  ,1998,художественная,рассказ,"настаивала Зоя Платоновна, словно Миронов хотел скрыть от нее правду.   [Юрий Буйда. Красавица Му (1998)] [омонимия не снята]",NOUN,NOUN
"полям так прямо и аккуратно,", словно ,Миронов собирался сдавать черчение в архитектурный ,1998,художественная,рассказ,"Строки были подчеркнуты по полям так прямо и аккуратно, словно Миронов собирался сдавать черчение в архитектурный институт.   [Юрий Буйда. Красавица Му (1998)] [омонимия не снята]",ADVB,NOUN
густые темно- рыжие волосы девушки, словно ,заискрились.,1962,художественная,роман,"Вспыхнул золотистый свет, и густые темно- рыжие волосы девушки словно заискрились. [Владимир Брагин. В стране дремучих трав (1962)] [омонимия не снята]",NOUN,VERB
"стрелок дрожали у черных полукружий,", словно ,все эти широкие стены находились в ,1962,художественная,роман,"Изумрудные острия стрелок дрожали у черных полукружий, словно все эти широкие стены находились в напряженном, трепетном ожидании.   [Владимир Брагин. В стране дремучих трав (1962)] [омонимия не снята]",NOUN,ADJF
"от экрана, в который смотрела", словно ,"загипнотизированная, и бросила вопросительный взгляд на ",1962,художественная,роман,"Веда Конг отвернулась от экрана, в который смотрела словно загипнотизированная, и бросила вопросительный взгляд на Дар Ветра. [Владимир Брагин. В стране дремучих трав (1962)] [омонимия не снята]",VERB,PRTF
"тело очень тонко, с длинными,", словно ,"щупальца, конечностями.",1962,художественная,роман,"Его рост был велик, но тело очень тонко, с длинными, словно щупальца, конечностями. [Владимир Брагин. В стране дремучих трав (1962)] [омонимия не снята]",ADJF,NOUN
"красного камня, запрокинула голову и,", словно ,"в экстазе, тянулась простертыми руками к ",1962,художественная,роман,"Женщина, изваянная из темно- красного камня, запрокинула голову и, словно в экстазе, тянулась простертыми руками к пламенной глубине неба. [Владимир Брагин. В стране дремучих трав (1962)] [омонимия не снята]",CONJ,PREP
"черной корой, тянувшие к небу,", словно ,"в отчаянии, миллиарды кривых ветвей.",1962,художественная,роман,"В мире красного солнца росли невообразимой высоты деревья со скользкой черной корой, тянувшие к небу, словно в отчаянии, миллиарды кривых ветвей. [Владимир Брагин. В стране дремучих трав (1962)] [омонимия не снята]",NOUN,PREP
"И,", словно ,"подтверждая его слова, видение чудесного мира ",1962,художественная,роман,"И, словно подтверждая его слова, видение чудесного мира погасло, потух и зеленый указатель связи. [Владимир Брагин. В стране дремучих трав (1962)] [омонимия не снята]",CONJ,GRND
"тоже изгибался спиралью высокий вал,", словно ,на поверхность выступала наружная сторона погруженной ,1962,художественная,роман,"По этой стороне тоже изгибался спиралью высокий вал, словно на поверхность выступала наружная сторона погруженной в корпус корабля спиральной трубы.   [Владимир Брагин. В стране дремучих трав (1962)] [омонимия не снята]",NOUN,PREP
"Он склонился вперед,", словно ,"стебель растения, явно намереваясь перегнуться через ",1962,художественная,роман,"Он склонился вперед, словно стебель растения, явно намереваясь перегнуться через защитное поле и достичь Эрга Ноора.   [Владимир Брагин. В стране дремучих трав (1962)] [омонимия не снята]",ADVB,NOUN
"они мне интересными и ценными,", словно ,"писал их не я, а совсем ",1998,художественная,повесть,"И до того показались они мне интересными и ценными, словно писал их не я, а совсем другой человек. [Алла Боссарт. Повести Зайцева // «Дружба народов», 1998] [омонимия не снята]",ADJF,VERB
"вдали на западе что-то громыхало,", словно ,неведомый великан переворачивал огромные листы железа.,1998,художественная,повесть,"Изредка вдали на западе что-то громыхало, словно неведомый великан переворачивал огромные листы железа. [Алла Боссарт. Повести Зайцева // «Дружба народов», 1998] [омонимия не снята]",VERB,ADJF
глухое рокотание на западе и, словно ,не так уж далеко.  ,1998,художественная,повесть,"На третий день мы снова услышали глухое рокотание на западе и словно не так уж далеко.   [Алла Боссарт. Повести Зайцева // «Дружба народов», 1998] [омонимия не снята]",CONJ,PRCL
"Опомнись, куда бежишь.", словно ,звала женщина.,1998,художественная,повесть,"Опомнись, куда бежишь. словно звала женщина. [Алла Боссарт. Повести Зайцева // «Дружба народов», 1998] [омонимия не снята]",VERB,VERB
"беглецы, подходя, читали и тоже", словно ,внутренне все передергивались.,1998,художественная,повесть,"И я видел, что другие беглецы, подходя, читали и тоже словно внутренне все передергивались. [Алла Боссарт. Повести Зайцева // «Дружба народов», 1998] [омонимия не снята]",ADVB,ADVB
"накинутых на голову, мы выглядели", словно ,скифские каменные бабы.,1998,художественная,повесть,"В одеялах, накинутых на голову, мы выглядели словно скифские каменные бабы. [Алла Боссарт. Повести Зайцева // «Дружба народов», 1998] [омонимия не снята]",VERB,ADJF
"У самого берега на светлом,", словно ,"тщательно просеянном, песчинка к песчинке, песке ",1975,художественная,роман,"У самого берега на светлом, словно тщательно просеянном, песчинка к песчинке, песке жена Сергея играла в бадминтон со щеголеватым геологом из Тбилиси.   [Юрий Бондарев. Берег (1975)] [омонимия не снята]",ADJF,ADVB
"Под ее взглядом он,", словно ,"эхо, услышал свой смех и только ",1975,художественная,роман,"Под ее взглядом он, словно эхо, услышал свой смех и только сейчас осознал неуместность и жестокость его звучания. [Юрий Бондарев. Берег (1975)] [омонимия не снята]",NPRO,NOUN
"внимательно на нее посмотрел, она,", словно ,"древним интуитивным движением женщины, попробовала притронуться ",1975,художественная,роман,"Одна из них с откровенным интересом стала рассматривать Сергея, и, когда он тоже внимательно на нее посмотрел, она, словно древним интуитивным движением женщины, попробовала притронуться к волосам, но потом почувствовала, что, если идти в этом направлении, слишком многое надо будет менять, она бросила волосы и, вытащив изо рта своего дружка, лежавшего рядом, сигарету, закурила, глядя на Сергея и как бы говоря: вот такие [Юрий Бондарев. Берег (1975)] [омонимия не снята]",NPRO,NOUN
"теперь бдительно вглядывался в девушку,", словно ,"стараясь угадать, не подменил ли я ",1975,художественная,роман,"Он отметил прибытие лодки и теперь бдительно вглядывался в девушку, словно стараясь угадать, не подменил ли я ее кем-нибудь. [Юрий Бондарев. Берег (1975)] [омонимия не снята]",NOUN,GRND
"к берегу, какое-то бурление воды,", словно ,в этом месте из глубины моря ,1975,художественная,роман,"Сергей посмотрел в сторону протянутой руки девочки и увидел метрах в сорока от лодки, ближе к берегу, какое-то бурление воды, словно в этом месте из глубины моря били ключи. [Юрий Бондарев. Берег (1975)] [омонимия не снята]",NOUN,PREP
"воды и изогнулась в воздухе,", словно ,"пытаясь, а может, и в самом ",1975,художественная,роман,"Все-таки здорово, ― сказал Сергей, вспоминая, как рыба второй раз выпрыгнула из воды и изогнулась в воздухе, словно пытаясь, а может, и в самом деле пытаясь перекусить шнур.   [Юрий Бондарев. Берег (1975)] [омонимия не снята]",NOUN,GRND
