Left context;Center;Right context;Created;Sphere;Type;Full context;Left_context_POS;Right_context_POS
Нет цветов,; словно ;горы вокруг 	 Облысели от лет и ;2002;художественная;репортаж;Нет цветов, словно горы вокруг 	 Облысели от лет и от горя,  	 И плывет этим каменным морем 	 В бронированной лодке друг.  [Игорь Шухов. Кто же такой на самом деле Саи Баба или как материализовать пепел // «Пятое измерение», 2002] [омонимия не снята];NOUN;NOUN
но я замер перед ней,; словно ;врос в пол, и очнулся, только ;2009;художественная;роман;Не знаю, что со мной случилось, но я замер перед ней, словно врос в пол, и очнулся, только когда меня окликнул Борька, мой приятель:    [Андрей Геласимов. Дом на Озерной (2009)] [омонимия не снята];NPRO;VERB
черной бурке на белом коне,; словно ;ожившая иллюстрация с сигаретной пачки « Казбек», ;1962;художественная;роман;Разрываясь между логикой сказки и психологической мотивировкой сюжетного действия, фильм отказывается от обязательной морали в конце, предпочитая оставить открытыми альтернативные варианты прочтения финала: герой в черной бурке на белом коне, словно ожившая иллюстрация с сигаретной пачки « Казбек», увозит в рассвет главную героиню- красавицу. [Юрий Рытхэу. В долине Маленьких Зайчиков (1962)] [омонимия не снята];NOUN;PRTF
И катаясь в обнимку, давя,; словно ;медвежата, черничники, выедая ягоду из губ ;2008;художественная;роман;И катаясь в обнимку, давя, словно медвежата, черничники, выедая ягоду из губ любимой, отмякший во мху Витек позвал Машу замуж. [Сергей Есин. Маркиз Астольф де Кюстин. Почта духов, или Россия в 2007 году. Переложение на отечественный Сергея Есина (2008)] [омонимия не снята];GRND;NOUN
; словно ;по-новому взглянув на окружающую корабль с ;2003;нехудожественная;статья;словно по-новому взглянув на окружающую корабль с трёх сторон равнину, все вдруг видят, что зверей десятки, нет, сотни, они лежат, и сидят, и бродят вокруг, почти не реагируя на людей. [Вселенная звука // «Российская музыкальная газета», 2003.06.11] [омонимия не снята];;ADVB
смотрели на него таким взглядом,; словно ;это их родной брат.  ;2007;художественная;роман;И потом, уже взрослым, я у многих людей замечал: при виде человека под конвоем, заключенного, они смотрели на него таким взглядом, словно это их родной брат.   [Михаил Елизаров. Библиотекарь (2007)] [омонимия не снята];NOUN;PRCL
И Роуф,; словно ;конь, огретый камчой всадника и одним ;1972;художественная;повесть;И Роуф, словно конь, огретый камчой всадника и одним прыжком одолевающий уносящий его поток, вырвался из свалки, проволочив несколько метров вцепившегося в его ногу игрока, сошвырнул его и кинулся к условным воротам противника. [Анатолий Гладилин. Прогноз на завтра (1972)] [омонимия не снята];NOUN;NOUN
Приглушенно,; словно ;бы шепотом, зажужжал телефон.;2002;художественная;статья;Приглушенно, словно бы шепотом, зажужжал телефон. [Дмитрий Гусев. По морям, по волнам // «Homes & Gardens», 2002.05.15] [омонимия не снята];ADVB;PRCL
услышал дружный вопль женщин, меня; словно ;подбросило этим воплем, и я дал ;1999;художественная;роман;Я услышал дружный вопль женщин, меня словно подбросило этим воплем, и я дал стрекача. [Олег Дивов. Выбраковка (1999)] [омонимия не снята];NPRO;VERB
халатик и оказалась худенькой, узкобедрой,; словно ;четырнадцатилетняя девочка.;2009;художественная;роман;Скользящим движением плеч сбросила с себя халатик и оказалась худенькой, узкобедрой, словно четырнадцатилетняя девочка. [Николай Дежнев. Принцип неопределенности (2009)] [омонимия не снята];ADJF;ADJF
Экспонаты начали в музей присылать,  ―; словно ;извиняясь, сказал доктор.;1998;художественная;рассказ;Экспонаты начали в музей присылать,  ― словно извиняясь, сказал доктор. [Рада Полищук. Продается мать (1998) // «Дружба народов», 1999] [омонимия не снята];INFN;GRND
Ни плача, ни громкого голоса,; словно ;негласно сговорились между собой и те, ;2000;нехудожественная;рассказ;Ни плача, ни громкого голоса, словно негласно сговорились между собой и те, кому важно было, чтоб все это совершалось и тишине, и те, у кого крик души рвался наружу. [Ильдар Абузяров. Троллейбус, идущий на восток (2000)] [омонимия не снята];NOUN;ADVB
страшный мир европейского позднего средневековья,; словно ;отрезанный от всей просторной и прекрасной ;1961;художественная;повесть;Гирин увидел страшный мир европейского позднего средневековья, словно отрезанный от всей просторной и прекрасной земли, тонувшей во мгле отравленного злобой, страхом, подозрениями религиозного тумана. [Виктор Драгунский. Он упал на траву (1961)] [омонимия не снята];NOUN;PRTF
тут же передается зрителю, камера; словно ;становится продолжением его тела, его нервно- ;2001;художественная;статья;Любая реакция автора тут же передается зрителю, камера словно становится продолжением его тела, его нервно- мускульной системы: например, ритм трясущейся и дергающейся камеры, которую режиссер держит в руках, создает почти тактильное восприятие операции на сердце в фильме « Бог из…»  [Владимир Гаков. Королевский отдых с Royal Caribbean // «Туризм и образование», 2001.03.15] [омонимия не снята];NOUN;VERB
змеиным клубком и кипела так,; словно ;ее подогревали снизу громадным костром, еще ;1971;художественная;повесть;Там, где вода выбуривала тугим змеиным клубком и кипела так, словно ее подогревали снизу громадным костром, еще оставалось темное, яростное окно. [Кир Булычев. Девочка с Земли (1971)] [омонимия не снята];CONJ;NPRO
Она длилась, длилась, длилась,; словно ;не было ей начала и не ;2004;художественная;роман;Она длилась, длилась, длилась, словно не было ей начала и не будет конца. [Андрей Геласимов. Рахиль (2004) // «Октябрь», 2003] [омонимия не снята];VERB;PRCL
Благодаря Гирину Сима; словно ;отдернула завесу обычной жизни.  ;1961;художественная;повесть;Благодаря Гирину Сима словно отдернула завесу обычной жизни.   [Виктор Драгунский. Он упал на траву (1961)] [омонимия не снята];NOUN;VERB
слегка откинувшись, выпятил собственную грудь,; словно ;пытаясь напомнить мне общепринятую позу поения ;2005;художественная;роман;Гранатовый сок из груди любимой, ― повторил он и для наглядности, слегка откинувшись, выпятил собственную грудь, словно пытаясь напомнить мне общепринятую позу поения возлюбленного гранатовым соком.   [Дмитрий Глуховский. Метро 2033 (2005)] [омонимия не снята];NOUN;GRND
населением, « прямо и честно» повторяя,; словно ;пароль, президентскую фразу: « Не выполним! ;1958;художественная;роман;Все ведь прекрасно понимают ( за исключением, может быть, руководителей и активистов « Единой России»): после произнесенных президентом слов правительственные чиновники, а вслед за ними и чиновники помельче, займутся самым активным сокращением как можно большего числа обязательств перед населением, « прямо и честно» повторяя, словно пароль, президентскую фразу: « Не выполним!  [Федор Абрамов. Братья и сестры (1958)] [омонимия не снята];GRND;NOUN
ноготочки рвут в клочья сухую,; словно ;пергамент, кожу ее плеч.  ;1976-1981;художественная;роман;Материнские инстинкты сильны даже в мертвом женском теле, и, даже зная наверняка, что падение на брусчатку тротуара ничем не повредит ребенку, Юлька бережно, но настойчиво удерживала разбушевавшегося малыша, не обращая внимания на то, что его ноготочки рвут в клочья сухую, словно пергамент, кожу ее плеч.   [Анатолий Гладилин. Большой беговой день (1976-1981)] [омонимия не снята];ADJF;NOUN
и, что называется, « компоновал кадры»,; словно ;открывал петербургские мизансцены в самой нашей ;2003;нехудожественная;статья;Он ходил по городу и, что называется, « компоновал кадры», словно открывал петербургские мизансцены в самой нашей реальности. [Забыть о дефолте // «Криминальная хроника», 2003.06.24] [омонимия не снята];NOUN;VERB
вздрогнул, и плечи его затряслись,; словно ;он всхлипывал.  ;2003;нехудожественная;очерк;Мальчик испуганно вздрогнул, и плечи его затряслись, словно он всхлипывал.   [Михаил Базанков. Покуда кто-то ждет меня..., или Диверсант космический // «Наш современник», 2003.08.15] [омонимия не снята];VERB;NPRO
и посмотрел на Софичку так,; словно ;только что ее заметил.  ;1972;художественная;повесть;Смотря кому, ― усмехнулся в ответ Роуф и посмотрел на Софичку так, словно только что ее заметил.   [Анатолий Гладилин. Прогноз на завтра (1972)] [омонимия не снята];CONJ;PRCL
юноша и худощавый, с загорелым,; словно ;обожженным, лицом мужчина в бумажной фуфайке, ;2012;художественная;роман;За четырехугольным столом против буфетной стойки сидят трое: полный лысый человек в очках, смуглый юноша и худощавый, с загорелым, словно обожженным, лицом мужчина в бумажной фуфайке, заправленной в брюки. [Алексей Иванов. Комьюнити (2012)] [омонимия не снята];ADJF;PRTF
Прежде всего, нерезкой по цвету,; словно ;на нее смотришь сквозь запотевшие стекла ;1972;нехудожественная, публицистика;мемуары;Прежде всего, нерезкой по цвету, словно на нее смотришь сквозь запотевшие стекла шлема. [Роман Кармен. Но пасаран! [Ч. 2] (1972)] [омонимия не снята];NOUN;PREP
задохнешься на крутой тропе ― замолчишь,; словно ;насовсем исчезнешь, забытый, невостребованный.;2007;нехудожественная;роман;Остановишься, задохнешься на крутой тропе ― замолчишь, словно насовсем исчезнешь, забытый, невостребованный. [Василий Аксенов. Таинственная страсть (2007)] [омонимия не снята];VERB;ADVB
движением потирала маленькие сильные руки,; словно ;"собиралась проглотить еще десять таких стаканчиков; ";1998;художественная;сказка;"и округлым движением потирала маленькие сильные руки, словно собиралась проглотить еще десять таких стаканчиков; или когда она, смущаясь, каким-то детски- неловким движением протягивала в подарок какой-нибудь полюбившийся вам пустяк ― записную книжку или сумочку ― она впрямь могла сойти за маленькую добрую фею домашнего очага, весело и деятельно распространяющую вокруг тепло и свет. [Виталий Губарев. Путешествие на Утреннюю Звезду (1998)] [омонимия не снята]";NOUN;VERB
Изредка,; словно ;спохватившись, кто-нибудь из них взвывал, и ;1980;нехудожественная;дневник, записные книжки;Изредка, словно спохватившись, кто-нибудь из них взвывал, и плач, в котором слышалось больше усердия, чем чувства, заглушал громкие голоса мужчин.   [В. И. Аблазов. Дневник (1980)] [омонимия не снята];ADVB;GRND
Иван Опанасович оглянулся,; словно ;пенсионер должен был стоять где-нибудь поблизости ;2009;художественная;роман;Иван Опанасович оглянулся, словно пенсионер должен был стоять где-нибудь поблизости и скалить от удовольствия зубы, любоваться его позором. [Александр Иличевский. Перс (2009)] [омонимия не снята];VERB;NOUN
корпуса и винтам противолодочных кораблей,; словно ;наши подлодки во время Карибского кризиса ;1964;художественная;повесть;Я отлеживался на дне, прислушиваясь к потрескиванию корпуса и винтам противолодочных кораблей, словно наши подлодки во время Карибского кризиса в том самом шестьдесят втором году, когда Хрущеву достаточно было снять ботинок и хлопнуть им по столу, чтобы мои не поступившие в институты ровесники оказались в наглухо задраенных отсеках на расстоянии торпедного удара от днищ американских эсминцев, а весь мир ― в руках измотанных тяжелым [Л. А. Кассиль. Будьте готовы, Ваше высочество! (1964)] [омонимия не снята];NOUN;ADJF
Дом; словно ;выключили, и вместо шоу остались одни ;2007;художественная;роман;Дом словно выключили, и вместо шоу остались одни декорации. [Чингиз Абдуллаев. Мистерия эпохи заката (2007)] [омонимия не снята];NOUN;VERB
и войти в эту сцену,; словно ;ждущую его, оставлявшую для него свободное ;1956;художественная;роман;Печигину захотелось сойти с поезда и войти в эту сцену, словно ждущую его, оставлявшую для него свободное место. [Владимир Дудинцев. Не хлебом единым (1956)] [омонимия не снята];NOUN;PRTF
или прогоняет его, или успокаивается,; словно ;боль, которую козленок причиняет ей, дергая ;1954;художественная;роман;Тут она или прогоняет его, или успокаивается, словно боль, которую козленок причиняет ей, дергая за сосцы, бывает разная ― от своего одна, от чужого совсем другая.   [Даниил Гранин. Искатели (1954)] [омонимия не снята];VERB;NOUN
Енисей; словно ;бы набух молочной пеною, берега и ;1971;нехудожественная;повесть;Енисей словно бы набух молочной пеною, берега и сам он заснули, успокоились под непроглядной, шум не пропускающей мякотью. [Кир Булычев. Девочка с Земли (1971)] [омонимия не снята];NOUN;PRCL
Густой рой каменных глыб,; словно ;облака, скрывал от нас поверхность планеты.;1998;нехудожественная;рассказ;Густой рой каменных глыб, словно облака, скрывал от нас поверхность планеты. [Рада Полищук. Продается мать (1998) // «Дружба народов», 1999] [омонимия не снята];NOUN;NOUN
тоскующими глазами обвел он людей,; словно ;ища у них опровержения тому, что ;1969;художественная;повесть;Медленно, тоскующими глазами обвел он людей, словно ища у них опровержения тому, что случилось. [Василий Аксенов. Любовь к электричеству (1969)] [омонимия не снята];NOUN;GRND
Он вытянул руку,; словно ;у него на ладони действительно лежало ;2003;нехудожественная;статья;Он вытянул руку, словно у него на ладони действительно лежало чье-то сердце. [Александр Сапелин. Бомарцо // «Ландшафтный дизайн», 2003.03.15] [омонимия не снята];NOUN;PREP
носком его сапога, но затем; словно ;змея его ужалила: в лавочку вошел ;2014;художественная;рассказ;Вначале он сидел на высоком табурете и любовался тем, как солнечный луч играл с лакированным носком его сапога, но затем словно змея его ужалила: в лавочку вошел какой-то с виду то ли поляк, то ли венгр и на ломанном французском спросил свисток, « имитирующий зов утиной женской особи». [Максим Тихомиров. Национальная демография (2014)] [омонимия не снята];ADVB;NOUN
физическом и душевном обличье, был; словно ;нарочно изготовлен природой по чьему-то специальному ;2005;художественная;роман;До первой детской книги Корнея Чуковского оставалось в ту пору года три, до второй ― около десяти, им не была написана еще ни единая строка для детей, но сам он, во всем своем физическом и душевном обличье, был словно нарочно изготовлен природой по чьему-то специальному заказу « для детей младшего возраста» и выпущен в свет тиражом в один экземпляр.   [Александр Гаррос, Алексей Евдокимов. Новая жизнь. Святочная повесть (2005)] [омонимия не снята];VERB;ADVB
и тотчас заснула снова и; словно ;бы даже захрапела.  ;1989;художественная;роман;На мгновение она приоткрыла глаза, взглянула лениво, без всякого интереса на свою хозяйку и тотчас заснула снова и словно бы даже захрапела.   [Фазиль Искандер. Сандро из Чегема (Книга 3) (1989)] [омонимия не снята];CONJ;PRCL
действие Книги исчерпалось, и старухи,; словно ;механические куклы, в которых закончился завод, ;2007;нехудожественная, публицистика;монография;Вскоре действие Книги исчерпалось, и старухи, словно механические куклы, в которых закончился завод, попадали там, где стояли.   [Алексей Иванов. Message: Чусовая. Части 1-3 (2007)] [омонимия не снята];NOUN;ADJF
неприязненная решимость Устиновой возрастала, Лобанов; словно ;избавлялся от смущения.  ;1966;художественная;повесть;По мере того как неприязненная решимость Устиновой возрастала, Лобанов словно избавлялся от смущения.   [Николай Дубов. Огни на реке (1966)] [омонимия не снята];NOUN;VERB
ни на кого не глядя,; словно ;чувствуя себя виноватыми в том, что ;1987-1999;художественная;рассказ;"И Красивая, и Косая улицы были запружены машинами, повозками, пешими и конными красноармейцами, тягачами, броневиками; военные люди шли городом, ни на кого не глядя, словно чувствуя себя виноватыми в том, что и отсюда они уходят, и только некоторые из них, совсем выбившиеся из сил, иногда просили у окошек тихих домиков напиться, а на вопрос ― что же будет?  [Нина Горланова. Портрет в интерьере (1987-1999)] [омонимия не снята]";GRND;GRND
что они молчат; аки ;рыбы? ;1764;нехудожественная;слово;что они молчат аки рыбы?  [архиепископ Платон (Левшин). Слово в день рождения Его Императорскаго Высочества Благовернаго Государя Цесаревича и Великаго Князя Павла Петровича (1764)] [омонимия не снята];VERB;NOUN
Режет,; аки ;ножами булатными.  ;1768;нехудожественная, публицистика;трактат;Режет, аки ножами булатными.   [П. И. Погоретский. Опытъ о пользѣ трезвыя жизни [перевод сочинения Л. Корнелия] (1768)] [омонимия не снята];VERB;NOUN
никуда не выезжаю, сижу здесь,; аки ;узник.;2003;нехудожественная;статья;Ведь по случаю эпидемии я, грешный человек, никуда не выезжаю, сижу здесь, аки узник. [Владимир Бондаренко. Закон ― что дышло. Министерство печати угрожает закрыть «Завтра» // «Завтра», 2003.05.27] [омонимия не снята];ADVB;NOUN
"то, если есть средства ― то """; Аки ;"и "" Сатсума"" таки будут дредноутами.";1985;нехудожественная;очерк;"В общем- то, если есть средства ― то "" Аки"" и "" Сатсума"" таки будут дредноутами. [Вадим Розов. Подвиг // «Наука и религия», 1985] [омонимия не снята]";CONJ;CONJ
только молитва божья отгоняет его,; аки ;воск, тает он пред лицом господним».  ;2003;художественная;статья;"Дьявола, говорят, надо бояться паче огня и меча, паче глада и труса; только молитва божья отгоняет его, аки воск, тает он пред лицом господним».   [Алексей Демин. Тихие радости и печали. Пять событий недели в хоккейной суперлиге // «Известия», 2003.01.21] [омонимия не снята]";NPRO;NOUN
Епископа отлученнаго, или изверженнаго примет,; аки ;неотлученнаго не по неведению: да отлучен ;1709;нехудожественная, церковно-богословская;слово;Аще Епископ священника, или диакона, или причетника от своего Епископа отлученнаго, или изверженнаго примет, аки неотлученнаго не по неведению: да отлучен будет, и 1 вселенскаго собора правило 5.   [архиепископ Феофан (Прокопович). Слово похвальное о преславной над войсками свейскими победе, пресветлейшему государю царю и великому князю Петру Алексиевичу (1709)] [омонимия не снята];VERB;ADJS
и до сего дне: погибоша; аки ;обре».;1849;художественная;письмо личное;Память о народе обрах сохранялась между русскими не только в сказании о великанах, но и в самом названии этого народа, получившем нарицательное значение, и в пословице: « есть притча в Руси и до сего дне: погибоша аки обре». [А. А. Фет. Письма И. П. Борисову (1849)] [омонимия не снята];NOUN;NOUN
и отець и братья нашея,; аки ;"вода многа, землю напои; князий наших, ";1866;нехудожественная;статья;"Разрушены божественныя церкви; осквернени быша сосуди священнии, потоптана быша святая; святители мечу во ядь ( пищу) быша; плоти преподобных мних птицам во снедь повержени быша; кровь и отець и братья нашея, аки вода многа, землю напои; князий наших, воевод крепость ищезе; храбрии наши, страха наполньшеся, бежаша, мьножайша же братия и чада наша в плен ведени быша; села наши лядиною ( молодым лесом) поростоша, и величьство [Ф. И. Буслаев. Общие понятия о русской иконописи (1866)] [омонимия не снята]";NOUN;NOUN
И учинился я; аки ;кляузник и аки дурак для всех ;2000;художественная;роман;И учинился я аки кляузник и аки дурак для всех ненавистный, и в довершение всего в центре всенесомненнейшего и необычайнейшего ― наполнения грамотками всего воздуха!    [Галина Щербакова. Восхождение на холм царя Соломона с коляской и велосипедом (2000)] [омонимия не снята];NPRO;NOUN
Вадим с привычным уже ощущением ―; аки ;после ста грамм очень классного крепкого ― ;1995;художественная;роман;Она, откинувшись, победно обозревала люминисцентную заставку следующего уровня, а облокотившийся на крышку симулятора- « леталки» Вадим с привычным уже ощущением ― аки после ста грамм очень классного крепкого ― наблюдал Сару Тафф, играющую в Сару Тафф. [Александра Маринина. За все надо платить (1995)] [омонимия не снята];NOUN;PREP
т. е. кувалдочку) и прыгнул; аки ;лев на контрабудку.;1972-1979;художественная;рассказ;Я бросил свое “ сало” ( т. е. кувалдочку) и прыгнул аки лев на контрабудку. [Ю. М. Нагибин. Остров любви (1972-1979)] [омонимия не снята];VERB;ADJS
свет познания твоея истинны, и; аки ;от сна от прелести востати, и ;1853;бытовая, нехудожественная;письмо личное;Благодарим тя, славим и величаем, яко и ныне сему словесному созданию твоему, имярек, возсиял еси в сердце его свет познания твоея истинны, и аки от сна от прелести востати, и к святей твоей апостольской православно- кафолической церкви прибегнути сподобивый. [И. В. Киреевский. Письма оптинскому старцу Макарию (1853)] [омонимия не снята];CONJ;PREP
М**; аки ;;1885;художественная;повесть;М** аки!    [Д. Л. Мордовцев. Москва слезам не верит (1885)] [омонимия не снята];NOUN;
Здесь он будет,; аки ;на лоне Авраамлем.  ;2003;нехудожественная;рецензия;Здесь он будет, аки на лоне Авраамлем.   [Василий Пригодич. Новый Пелевин, старый Лао-Цзы, или Вечный путь // Интернет-альманах «Лебедь», 2003.09.21] [омонимия не снята];VERB;PREP
поднял высоко да простер ее,; аки ;"Устенеян19, царь цареградский; в левой ";1834;нехудожественная;роман;"Бут18 вырезан из камня из черного, вельми велик; хвост у него через него, руку правую поднял высоко да простер ее, аки Устенеян19, царь цареградский; в левой руке у него копье, а на нем нет ничего; видение у него и зад обезьянские. [Н. И. Греч. Черная женщина (1834)] [омонимия не снята]";NPRO;UNKN
Учительница беженской школы в; Аки ;Юрте, которая в прошлый раз жаловалась, ;1880;нехудожественная;очерк, цикл;Учительница беженской школы в Аки-Юрте, которая в прошлый раз жаловалась, что ее, как и почти всех учителей, сняли с довольствия, теперь отрезала: « Не хочу ничего говорить». [В. И. Немирович-Данченко. Святые горы (1880)] [омонимия не снята];PREP;NOUN
Потому что тут погонщики бывают; аки ;звери.;1803;нехудожественная;статья;Потому что тут погонщики бывают аки звери. [Д. С. Самойлович. Способ наиудобнейший ко недопущению первоначально возникнуть оказавшейся где-либо промеж народом смертоносной язве, заражаемой чуме (1803)] [омонимия не снята];VERB;NOUN
их бедны, а начальство строго,; аки ;звери лесные, опять же и взятку ;1814;нехудожественная;роман;Потому отцы их бедны, а начальство строго, аки звери лесные, опять же и взятку любят, как кот мясо. [В. Т. Нарежный. Российский Жилблаз, или Похождения князя Гаврилы Симоновича Чистякова (1814)] [омонимия не снята];ADVB;NOUN
И так навыкши чрез то; аки ;бы почтение оказывать себе, всегда в ;1858;нехудожественная;рассказ;И так навыкши чрез то аки бы почтение оказывать себе, всегда в сходственность с склонностями своими и о других заключаем. [Н. В. Успенский. Хорошее житье (1858)] [омонимия не снята];CONJ;PRCL
Правдив,; аки ;грешник после исповеди…;2000;нехудожественная, публицистика;монография;Правдив, аки грешник после исповеди… [Александр Архангельский. Александр I (2000)] [омонимия не снята];ADJS;NOUN
Видехом поле Полтавское, прейдем прочее,; аки ;гоняще в след избегших оттуду супостатов, ;1797;художественная;статья;Видехом поле Полтавское, прейдем прочее, аки гоняще в след избегших оттуду супостатов, и да видим, како и неплодные под Переволочным бреги множество победительнаго вайя в песках своих израстиша. [Д. С. Самойлович. Способ самый удобный повсемственного врачевания смертоносной язвы заразоносящейся чумы ко благу всеобщественному предлагает Данило Самойлович (1797)] [омонимия не снята];NPRO;ADJS
Аще народъ хотятъ употреблять; аки ;неволниковъ, и общее добро для своихъ ;1901;художественная;роман;Аще народъ хотятъ употреблять аки неволниковъ, и общее добро для своихъ собственныхъ пожитковъ превращаютъ.   [А. Е. Зарин. Кровавый пир (1901)] [омонимия не снята];INFN;NOUN
легковерность, по причине которой они; аки ;бы с природы весьма склонны приписывать ;1766;художественная;послание;"Ибо нельзя статься, чтобы все смертные и в какие-нибудь времена были одинакого сложения, одинакого дарования или проворства и хитрости; сверх сего, и то надобно знать, что такому произведению великих и представляющихся богу подобными люден не меньше в тогдашние времена споспешествовала оная непросвещенных народов легковерность, по причине которой они аки бы с природы весьма склонны приписывать человеку, превосшедшему в одном, и все качества, какие [архиепископ Платон (Левшин). Увещание к раскольникам (1766)] [омонимия не снята]";NPRO;PRCL
Ежели все будем сидеть смирно,; аки ;агнцы, придет волк, перебьет всех до ;1775;художественная;катехизис;Ежели все будем сидеть смирно, аки агнцы, придет волк, перебьет всех до единого, заберет себе все труды наши, вырежет скот, разорит пасеки. [архиепископ Платон (Левшин). Сокращенный катехизис (1775)] [омонимия не снята];ADVB;NOUN
раб боясь наказания своего господина,; аки ;не хотя добро делает: а последователь ;1893-1900;нехудожественная;рассказ;И потому последователь закона, как раб боясь наказания своего господина, аки не хотя добро делает: а последователь Евангелия, яко сын, по усердию отдает себя во объятия добродетели. [Н. Н. Златовратский. Сироты 305-й версты (1893-1900)] [омонимия не снята];NOUN;PRCL
в ней на прямых крылах; аки ;тот голубь, он и получил кличку « ;1894;нехудожественная;рассказ;За то, что он брал в этом важнейшем деле идеологии самую что ни на есть высоту и парил в ней на прямых крылах аки тот голубь, он и получил кличку « Моцарт», хотя фамилию имел грубую ― Шумейко, звался Иваном, но это не имеет никакого отношения к делу. [Н. С. Лесков. Заячий ремиз (1894)] [омонимия не снята];NOUN;ADJF
свирепствований, смертоносной сей зачумляющия язвы,; аки ;бич гнева божьего, умерщвляют тогда род ;1751;нехудожественная, учебно-научная;монография, трактат;"Но кто возможет самосуществительнейше предуказать, страх ли и уныние, представляющиеся каждому смертному во время всеобщего несчастья свирепствований, смертоносной сей зачумляющия язвы, аки бич гнева божьего, умерщвляют тогда род человеческий самоубийственнейше; или умерщвляет тако сия смертоносная зараза собственно токмо смертоубийственным ядом своей заразительной прилипчивости?  [А. И. Богданов. Описание Санктпетербурга (1751)] [омонимия не снята]";NOUN;NOUN
не тщетно ли себя уверяет,; аки ;бы их ревности огонь достоин был ;2007.11.24;нехудожественная, электронная коммуникация;интернет-пейджер;и таковой род людей не тщетно ли себя уверяет, аки бы их ревности огонь достоин был олтаря божественнаго?  [Твоя подпись в статусе (ICQ переписка) (2007.11.24)] [омонимия не снята];VERB;PRCL
